determined_at,type,special_key,target.target_id,target.target_type,shift_key,masked_key,gid,meta_key,time_diff
36713,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,81.0,50657367,,88.0
37177,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,7706.0,50657367,,464.0
37313,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,7706.0,50657367,,136.0
37433,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,506.0,50657367,,120.0
37713,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,113.0,50657367,,280.0
37889,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,7706.0,50657367,,176.0
37993,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1137.0,50657367,,104.0
38145,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1053.0,50657367,,152.0
38297,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,81.0,50657367,,152.0
38465,KEY_DOWN,Shift,a6436d61-f74c-4386-9f42-8f0779d5c634,email,True,,50657367,,168.0
38569,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,True,374.0,50657367,,104.0
39129,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,81.0,50657367,,560.0
39289,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,410.0,50657367,,160.0
39409,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,233.0,50657367,,120.0
39553,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1090.0,50657367,,144.0
39737,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,389.0,50657367,,184.0
39897,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,7765.0,50657367,,160.0
40001,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,81.0,50657367,,104.0
40137,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,113.0,50657367,,136.0
40265,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1110.0,50657367,,128.0
40409,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1137.0,50657367,,144.0
40481,KEY_DOWN,,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,1090.0,50657367,,72.0
40641,KEY_DOWN,Tab,a6436d61-f74c-4386-9f42-8f0779d5c634,email,,,50657367,,160.0
41881,KEY_DOWN,Shift,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,True,,50657367,,1240.0
41985,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,True,1102.0,50657367,,104.0
42313,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,192.0,50657367,,328.0
42505,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,375.0,50657367,,192.0
42641,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,375.0,50657367,,136.0
42737,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,7815.0,50657367,,96.0
42817,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,83.0,50657367,,80.0
43033,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,109.0,50657367,,216.0
43113,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,1125.0,50657367,,80.0
43241,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,,1094.0,50657367,,128.0
43585,KEY_DOWN,Shift,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,True,,50657367,,344.0
43753,KEY_DOWN,,335d5d5c-dd86-4fcb-8276-bdbb870b70da,password,True,87.0,50657367,,168.0
64043,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,66.0,52719395,,
64178,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,,135.0
64809,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,115.0,52719395,,631.0
64978,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,,169.0
65192,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,,214.0
65843,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7866.0,52719395,,651.0
66293,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,66.0,52719395,,450.0
66362,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,119.0,52719395,,69.0
66461,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,,99.0
66550,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,117.0,52719395,,89.0
66754,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,233.0,52719395,,204.0
67015,KEY_DOWN,Shift,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,True,,52719395,,261.0
67115,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,True,75.0,52719395,,100.0
67395,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,,280.0
67620,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,566.0,52719395,,225.0
67699,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,119.0,52719395,,79.0
67801,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,,102.0
67892,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,88.0,52719395,,91.0
67959,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,99.0,52719395,,67.0
68026,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7911.0,52719395,,67.0
68273,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,7866.0,52719395,,247.0
68464,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,325.0,52719395,,191.0
68564,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,117.0,52719395,,100.0
68632,KEY_DOWN,,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,601.0,52719395,,68.0
68734,KEY_DOWN,Tab,b5071624-fbd9-46b4-ab47-76f78aa581ca,email,,,52719395,,102.0
69060,KEY_DOWN,Shift,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,,52719395,,326.0
69117,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,83.0,52719395,,57.0
69444,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,105.0,52719395,,327.0
69611,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,78.0,52719395,,167.0
69712,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,78.0,52719395,,101.0
69847,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,111.0,52719395,,135.0
69938,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,476.0,52719395,,91.0
70141,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,120.0,52719395,,203.0
70185,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7772.0,52719395,,44.0
70263,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,7809.0,52719395,,78.0
70500,KEY_DOWN,Shift,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,,52719395,,237.0
70579,KEY_DOWN,,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,True,7819.0,52719395,,79.0
70905,KEY_DOWN,Enter,9898fd7c-d79b-41e8-adaf-28204454d2a3,password,,,52719395,,326.0
47680,KEY_DOWN,Shift,e419caa7-3217-4e14-aa99-551e8dc381ae,email,True,,55234539,,
47806,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,True,7891.0,55234539,,126.0
48035,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1075.0,55234539,,229.0
48747,KEY_DOWN,Backspace,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,,55234539,,712.0
48886,KEY_DOWN,Backspace,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,,55234539,,139.0
49128,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,351.0,55234539,,242.0
49334,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1075.0,55234539,,206.0
49448,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,7799.0,55234539,,114.0
49646,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,117.0,55234539,,198.0
49693,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1103.0,55234539,,47.0
50130,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,87.0,55234539,,437.0
50569,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,378.0,55234539,,439.0
50727,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,67.0,55234539,,158.0
50817,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,7867.0,55234539,,90.0
51073,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,7799.0,55234539,,256.0
51204,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1103.0,55234539,,131.0
51571,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,7799.0,55234539,,367.0
52530,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,117.0,55234539,,959.0
52622,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,67.0,55234539,,92.0
52872,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,7725.0,55234539,,250.0
53027,KEY_DOWN,Shift,e419caa7-3217-4e14-aa99-551e8dc381ae,email,True,,55234539,,155.0
53190,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,True,247.0,55234539,,163.0
53705,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,67.0,55234539,,515.0
53932,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,85.0,55234539,,227.0
54019,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1103.0,55234539,,87.0
54196,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1127.0,55234539,,177.0
55164,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,7829.0,55234539,,968.0
55277,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,351.0,55234539,,113.0
55454,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,67.0,55234539,,177.0
55627,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,87.0,55234539,,173.0
55755,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,436.0,55234539,,128.0
55902,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,70.0,55234539,,147.0
55991,KEY_DOWN,,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,1127.0,55234539,,89.0
56189,KEY_DOWN,Tab,e419caa7-3217-4e14-aa99-551e8dc381ae,email,,,55234539,,198.0
59379,KEY_DOWN,Shift,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,True,,55234539,,3190.0
59495,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,True,78.0,55234539,,116.0
59797,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,88.0,55234539,,302.0
60026,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,609.0,55234539,,229.0
60163,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,609.0,55234539,,137.0
60248,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,1088.0,55234539,,85.0
60302,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,7907.0,55234539,,54.0
60551,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,7694.0,55234539,,249.0
60643,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,633.0,55234539,,92.0
60693,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,442.0,55234539,,50.0
60854,KEY_DOWN,Shift,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,True,,55234539,,161.0
60972,KEY_DOWN,,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,True,1038.0,55234539,,118.0
61328,KEY_DOWN,Enter,1e29e571-c730-48be-b5b7-6d51fbc4ebbf,password,,,55234539,,356.0
38468,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,1137.0,62981988,,
38683,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,342.0,62981988,,215.0
38793,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,289.0,62981988,,110.0
38977,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7750.0,62981988,,184.0
39046,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,83.0,62981988,,69.0
39100,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7850.0,62981988,,54.0
39341,KEY_DOWN,Shift,211a808e-2867-4bcb-a472-b053d6bb7b74,email,True,,62981988,,241.0
39464,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,True,7819.0,62981988,,123.0
39788,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7807.0,62981988,,324.0
39928,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7741.0,62981988,,140.0
40088,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7741.0,62981988,,160.0
40225,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,342.0,62981988,,137.0
40489,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7724.0,62981988,,264.0
40651,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,83.0,62981988,,162.0
40774,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,342.0,62981988,,123.0
40882,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7724.0,62981988,,108.0
41024,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,83.0,62981988,,142.0
41151,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,1061.0,62981988,,127.0
41351,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7850.0,62981988,,200.0
41515,KEY_DOWN,,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,7741.0,62981988,,164.0
41620,KEY_DOWN,Tab,211a808e-2867-4bcb-a472-b053d6bb7b74,email,,,62981988,,105.0
42066,KEY_DOWN,Shift,f3acb884-4550-4339-8029-1983bcfa5a20,password,True,,62981988,,446.0
42202,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,True,108.0,62981988,,136.0
42526,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,1015.0,62981988,,324.0
42734,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,1116.0,62981988,,208.0
42871,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,1116.0,62981988,,137.0
43005,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,1038.0,62981988,,134.0
43076,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,80.0,62981988,,71.0
43302,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,1054.0,62981988,,226.0
43394,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,82.0,62981988,,92.0
43443,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,,90.0,62981988,,49.0
43625,KEY_DOWN,Shift,f3acb884-4550-4339-8029-1983bcfa5a20,password,True,,62981988,,182.0
43788,KEY_DOWN,,f3acb884-4550-4339-8029-1983bcfa5a20,password,True,68.0,62981988,,163.0
69029,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,115.0,63691684,,
69138,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1086.0,63691684,,109.0
69240,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,623.0,63691684,,102.0
69437,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,97.0,63691684,,197.0
69494,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1090.0,63691684,,57.0
69603,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1113.0,63691684,,109.0
69718,KEY_DOWN,Shift,7f92f988-84f2-4569-a611-922b25ea2660,email,True,,63691684,,115.0
69800,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,True,504.0,63691684,,82.0
69964,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,446.0,63691684,,164.0
70188,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1086.0,63691684,,224.0
70368,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1086.0,63691684,,180.0
70521,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1113.0,63691684,,153.0
70650,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,7837.0,63691684,,129.0
70688,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1024.0,63691684,,38.0
70759,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1113.0,63691684,,71.0
70863,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,7837.0,63691684,,104.0
70918,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1024.0,63691684,,55.0
71046,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,114.0,63691684,,128.0
71254,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1145.0,63691684,,208.0
71417,KEY_DOWN,,7f92f988-84f2-4569-a611-922b25ea2660,email,,1086.0,63691684,,163.0
71581,KEY_DOWN,Tab,7f92f988-84f2-4569-a611-922b25ea2660,email,,,63691684,,164.0
72258,KEY_DOWN,Shift,81437fd5-f5c0-405c-8c76-b87ad1726804,password,True,,63691684,,677.0
72346,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,True,303.0,63691684,,88.0
72598,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7705.0,63691684,,252.0
72866,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7927.0,63691684,,268.0
73014,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7927.0,63691684,,148.0
73139,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,456.0,63691684,,125.0
73246,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7916.0,63691684,,107.0
73513,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7893.0,63691684,,267.0
73571,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7748.0,63691684,,58.0
73636,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,,7859.0,63691684,,65.0
73915,KEY_DOWN,Shift,81437fd5-f5c0-405c-8c76-b87ad1726804,password,True,,63691684,,279.0
74144,KEY_DOWN,,81437fd5-f5c0-405c-8c76-b87ad1726804,password,True,122.0,63691684,,229.0
55261,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,81.0,64435211,,
55352,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,7826.0,64435211,,91.0
55452,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,1058.0,64435211,,100.0
55554,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,268.0,64435211,,102.0
55689,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,1058.0,64435211,,135.0
56139,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,7879.0,64435211,,450.0
56858,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,195.0,64435211,,719.0
57005,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,673.0,64435211,,147.0
57287,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,7862.0,64435211,,282.0
57478,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,7826.0,64435211,,191.0
57623,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,268.0,64435211,,145.0
57737,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,268.0,64435211,,114.0
57882,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,1127.0,64435211,,145.0
58006,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,101.0,64435211,,124.0
58130,KEY_DOWN,Shift,82a0a47f-869c-46a1-b9ab-689632b787b3,email,True,,64435211,,124.0
58210,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,True,1098.0,64435211,,80.0
58501,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,1127.0,64435211,,291.0
58726,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,69.0,64435211,,225.0
58772,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,1058.0,64435211,,46.0
58872,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,195.0,64435211,,100.0
58953,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,475.0,64435211,,81.0
59007,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,71.0,64435211,,54.0
59108,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,1127.0,64435211,,101.0
59234,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,7879.0,64435211,,126.0
59470,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,673.0,64435211,,236.0
59547,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,78.0,64435211,,77.0
59628,KEY_DOWN,,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,195.0,64435211,,81.0
59796,KEY_DOWN,Tab,82a0a47f-869c-46a1-b9ab-689632b787b3,email,,,64435211,,168.0
60753,KEY_DOWN,Shift,e68be0da-4752-4deb-bcc3-f0b380764556,password,True,,64435211,,957.0
60796,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,True,107.0,64435211,,43.0
61010,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,111.0,64435211,,214.0
61201,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,1034.0,64435211,,191.0
61313,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,1034.0,64435211,,112.0
61505,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,635.0,64435211,,192.0
61594,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,1057.0,64435211,,89.0
61878,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,119.0,64435211,,284.0
61908,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,121.0,64435211,,30.0
62011,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,,78.0,64435211,,103.0
62282,KEY_DOWN,Shift,e68be0da-4752-4deb-bcc3-f0b380764556,password,True,,64435211,,271.0
62382,KEY_DOWN,,e68be0da-4752-4deb-bcc3-f0b380764556,password,True,1020.0,64435211,,100.0
62756,KEY_DOWN,Enter,e68be0da-4752-4deb-bcc3-f0b380764556,password,,,64435211,,374.0
57603,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,1031.0,66089135,,
57771,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,353.0,66089135,,168.0
57875,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,7783.0,66089135,,104.0
58027,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,117.0,66089135,,152.0
58275,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,392.0,66089135,,248.0
58427,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,67.0,66089135,,152.0
58547,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,485.0,66089135,,120.0
58635,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,67.0,66089135,,88.0
59507,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,583.0,66089135,,872.0
59843,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,117.0,66089135,,336.0
60015,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,84.0,66089135,,172.0
60199,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,392.0,66089135,,184.0
60627,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,67.0,66089135,,428.0
60803,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,1084.0,66089135,,176.0
61271,KEY_DOWN,Shift,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,True,,66089135,,468.0
61339,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,True,97.0,66089135,,68.0
61995,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,67.0,66089135,,656.0
62187,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,88.0,66089135,,192.0
62347,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,7783.0,66089135,,160.0
62475,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,7863.0,66089135,,128.0
62687,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,7755.0,66089135,,212.0
62771,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,392.0,66089135,,84.0
62835,KEY_DOWN,,8f910d47-1b40-4f8c-b884-761fbf5941a4,email,,67.0,66089135,,64.0
