determined_at,type,special_key,target.target_id,target.target_type,masked_key,gid,shift_key,meta_key,time_diff
64287,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,526.0,92349043,,,1424.0
65047,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,760.0
66723,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,526.0,92349043,,,1676.0
67071,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,348.0
68131,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1098.0,92349043,,,1060.0
68863,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,68.0,92349043,,,732.0
69400,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,68.0,92349043,,,537.0
70803,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,121.0,92349043,,,1403.0
73239,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,68.0,92349043,,,2436.0
73424,KEY_DOWN,,b7086177-ce9d-4b39-99f3-e0412fea15c7,text,1067.0,92349043,,,185.0
76935,KEY_DOWN,,27dcb0d3-7ae0-46ec-8173-ccba81edf56a,text,1056.0,92349043,,,3511.0
76992,KEY_DOWN,,27dcb0d3-7ae0-46ec-8173-ccba81edf56a,text,115.0,92349043,,,57.0
77367,KEY_DOWN,,27dcb0d3-7ae0-46ec-8173-ccba81edf56a,text,7709.0,92349043,,,375.0
77615,KEY_DOWN,,27dcb0d3-7ae0-46ec-8173-ccba81edf56a,text,1144.0,92349043,,,248.0
78287,KEY_DOWN,Tab,27dcb0d3-7ae0-46ec-8173-ccba81edf56a,text,,92349043,,,672.0
80175,KEY_DOWN,,871c1eba-ed39-464b-8635-3872ace04729,text,7808.0,92349043,,,1888.0
80431,KEY_DOWN,,871c1eba-ed39-464b-8635-3872ace04729,text,7688.0,92349043,,,256.0
80615,KEY_DOWN,,871c1eba-ed39-464b-8635-3872ace04729,text,7688.0,92349043,,,184.0
66477,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,7720.0,92913167,,,
66528,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1031.0,92913167,,,51.0
70309,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1149.0,92913167,,,3781.0
70401,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1031.0,92913167,,,92.0
75444,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,66.0,92913167,,,5043.0
75625,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1149.0,92913167,,,181.0
77676,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,70.0,92913167,,,2051.0
77992,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1031.0,92913167,,,316.0
80394,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1031.0,92913167,,,2402.0
81099,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,7720.0,92913167,,,705.0
85210,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1055.0,92913167,,,4111.0
85408,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,1031.0,92913167,,,198.0
87969,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,476.0,92913167,,,2561.0
88284,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,66.0,92913167,,,315.0
91336,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,7720.0,92913167,,,3052.0
91616,KEY_DOWN,,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,79.0,92913167,,,280.0
91805,KEY_DOWN,Tab,75792c16-3465-40ce-bfa2-e4ca447baa5e,text,,92913167,,,189.0
93143,KEY_DOWN,,7954f4f3-29c3-476a-9908-1f9fb0886a8e,text,120.0,92913167,,,1338.0
93283,KEY_DOWN,,7954f4f3-29c3-476a-9908-1f9fb0886a8e,text,530.0,92913167,,,140.0
94274,KEY_DOWN,,7954f4f3-29c3-476a-9908-1f9fb0886a8e,text,530.0,92913167,,,991.0
94344,KEY_DOWN,,7954f4f3-29c3-476a-9908-1f9fb0886a8e,text,1080.0,92913167,,,70.0
95702,KEY_DOWN,Tab,7954f4f3-29c3-476a-9908-1f9fb0886a8e,text,,92913167,,,1358.0
96349,KEY_DOWN,,c1fbe3ff-e265-4dd2-b446-a79842b301df,text,1012.0,92913167,,,647.0
96434,KEY_DOWN,,c1fbe3ff-e265-4dd2-b446-a79842b301df,text,7853.0,92913167,,,85.0
96536,KEY_DOWN,,c1fbe3ff-e265-4dd2-b446-a79842b301df,text,1046.0,92913167,,,102.0
44426,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1104.0,94454555,,,
44650,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,360.0,94454555,,,224.0
45442,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1146.0,94454555,,,792.0
45874,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1146.0,94454555,,,432.0
46306,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,122.0,94454555,,,432.0
46634,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,232.0,94454555,,,328.0
47058,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,75.0,94454555,,,424.0
47674,KEY_DOWN,Backspace,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,,94454555,,,616.0
48090,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,269.0,94454555,,,416.0
48450,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,75.0,94454555,,,360.0
51314,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1018.0,94454555,,,2864.0
51610,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1146.0,94454555,,,296.0
52090,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,122.0,94454555,,,480.0
52714,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,360.0,94454555,,,624.0
53338,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,232.0,94454555,,,624.0
54010,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,75.0,94454555,,,672.0
54634,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,360.0,94454555,,,624.0
55266,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1104.0,94454555,,,632.0
55522,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,1104.0,94454555,,,256.0
55786,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,232.0,94454555,,,264.0
56010,KEY_DOWN,,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,254.0,94454555,,,224.0
56346,KEY_DOWN,Tab,7d5a2881-fb44-4ae7-a6ea-991d5a36affe,text,,94454555,,,336.0
56746,KEY_DOWN,,cb6e7d07-8e9b-4ce6-ae7a-eb1e580808b8,text,71.0,94454555,,,400.0
57154,KEY_DOWN,,cb6e7d07-8e9b-4ce6-ae7a-eb1e580808b8,text,1094.0,94454555,,,408.0
57466,KEY_DOWN,,cb6e7d07-8e9b-4ce6-ae7a-eb1e580808b8,text,76.0,94454555,,,312.0
57650,KEY_DOWN,,cb6e7d07-8e9b-4ce6-ae7a-eb1e580808b8,text,89.0,94454555,,,184.0
57930,KEY_DOWN,Tab,cb6e7d07-8e9b-4ce6-ae7a-eb1e580808b8,text,,94454555,,,280.0
64282,KEY_DOWN,,179635b8-1c66-4367-9bdb-1580ad5e626d,text,90.0,94454555,,,6352.0
64466,KEY_DOWN,,179635b8-1c66-4367-9bdb-1580ad5e626d,text,193.0,94454555,,,184.0
64658,KEY_DOWN,,179635b8-1c66-4367-9bdb-1580ad5e626d,text,1022.0,94454555,,,192.0
65034,KEY_DOWN,Tab,179635b8-1c66-4367-9bdb-1580ad5e626d,text,,94454555,,,376.0
40518,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1101.0,95521006,,,
40667,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,118.0,95521006,,,149.0
40960,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,221.0,95521006,,,293.0
41101,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,221.0,95521006,,,141.0
45204,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,121.0,95521006,,,4103.0
45406,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,118.0,95521006,,,202.0
45733,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1101.0,95521006,,,327.0
48104,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1080.0,95521006,,,2371.0
48374,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,121.0,95521006,,,270.0
50616,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1101.0,95521006,,,2242.0
51899,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,221.0,95521006,,,1283.0
52995,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1080.0,95521006,,,1096.0
53267,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,221.0,95521006,,,272.0
55382,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1109.0,95521006,,,2115.0
55594,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,221.0,95521006,,,212.0
57160,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1070.0,95521006,,,1566.0
57631,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,1109.0,95521006,,,471.0
57797,KEY_DOWN,,98118955-2c2c-4db9-b6c7-1df6e5427377,text,121.0,95521006,,,166.0
58185,KEY_DOWN,Tab,98118955-2c2c-4db9-b6c7-1df6e5427377,text,,95521006,,,388.0
60034,KEY_DOWN,,1b4f0514-6d2f-45ad-b722-2ef1bd693328,text,112.0,95521006,,,1849.0
60339,KEY_DOWN,,1b4f0514-6d2f-45ad-b722-2ef1bd693328,text,1021.0,95521006,,,305.0
60463,KEY_DOWN,,1b4f0514-6d2f-45ad-b722-2ef1bd693328,text,648.0,95521006,,,124.0
60877,KEY_DOWN,Tab,1b4f0514-6d2f-45ad-b722-2ef1bd693328,text,,95521006,,,414.0
62530,KEY_DOWN,,d4b7ec4a-6197-429a-93f2-4bc91ec03e57,text,77.0,95521006,,,1653.0
62689,KEY_DOWN,,d4b7ec4a-6197-429a-93f2-4bc91ec03e57,text,77.0,95521006,,,159.0
62790,KEY_DOWN,,d4b7ec4a-6197-429a-93f2-4bc91ec03e57,text,81.0,95521006,,,101.0
45110,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1053.0,96026476,,,
45307,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,77.0,96026476,,,197.0
45487,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1053.0,96026476,,,180.0
45945,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,368.0,96026476,,,458.0
46436,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,7772.0,96026476,,,491.0
46714,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1028.0,96026476,,,278.0
47026,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,67.0,96026476,,,312.0
47828,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,7723.0,96026476,,,802.0
48303,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,67.0,96026476,,,475.0
48533,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,7723.0,96026476,,,230.0
49744,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1028.0,96026476,,,1211.0
50366,KEY_DOWN,Backspace,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,,96026476,,,622.0
50858,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1032.0,96026476,,,492.0
52822,KEY_DOWN,Backspace,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,,96026476,,,1964.0
53068,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1028.0,96026476,,,246.0
53413,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,67.0,96026476,,,345.0
53757,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,7723.0,96026476,,,344.0
54215,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,67.0,96026476,,,458.0
54854,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,7723.0,96026476,,,639.0
55805,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1032.0,96026476,,,951.0
56641,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1028.0,96026476,,,836.0
57919,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,67.0,96026476,,,1278.0
58674,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1032.0,96026476,,,755.0
59034,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,1032.0,96026476,,,360.0
59264,KEY_DOWN,,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,77.0,96026476,,,230.0
59725,KEY_DOWN,Tab,fe041532-b8cf-4fdc-9998-c7fb3dc1a10b,text,,96026476,,,461.0
60116,KEY_DOWN,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,text,575.0,96026476,,,391.0
60951,KEY_DOWN,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,text,113.0,96026476,,,835.0
61025,KEY_DOWN,,ebe96812-6c3c-43ab-b0f7-b893b94dd014,text,83.0,96026476,,,74.0
61299,KEY_DOWN,Tab,ebe96812-6c3c-43ab-b0f7-b893b94dd014,text,,96026476,,,274.0
61771,KEY_DOWN,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,text,114.0,96026476,,,472.0
61845,KEY_DOWN,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,text,80.0,96026476,,,74.0
61969,KEY_DOWN,,1ad2d8fa-17d8-4be8-b529-34f454a8184c,text,85.0,96026476,,,124.0
65282,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,1138.0,98202857,,,
65482,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,83.0,98202857,,,200.0
66386,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7881.0,98202857,,,904.0
66674,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,80.0,98202857,,,288.0
67458,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,83.0,98202857,,,784.0
67722,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,85.0,98202857,,,264.0
68698,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,1138.0,98202857,,,976.0
68866,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,1138.0,98202857,,,168.0
69602,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7924.0,98202857,,,736.0
70954,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,1011.0,98202857,,,1352.0
71890,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7778.0,98202857,,,936.0
73050,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7819.0,98202857,,,1160.0
76698,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7778.0,98202857,,,3648.0
78482,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,1134.0,98202857,,,1784.0
79490,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7924.0,98202857,,,1008.0
79978,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7819.0,98202857,,,488.0
80986,KEY_DOWN,,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,7819.0,98202857,,,1008.0
81498,KEY_DOWN,Tab,ffcc6bde-7671-48ab-86c1-11fa93cd876c,text,,98202857,,,512.0
83346,KEY_DOWN,,f5d0def8-8aa9-4294-8518-400bef7d3ff8,text,77.0,98202857,,,1848.0
83802,KEY_DOWN,,f5d0def8-8aa9-4294-8518-400bef7d3ff8,text,7797.0,98202857,,,456.0
84418,KEY_DOWN,,f5d0def8-8aa9-4294-8518-400bef7d3ff8,text,7780.0,98202857,,,616.0
84730,KEY_DOWN,,f5d0def8-8aa9-4294-8518-400bef7d3ff8,text,7797.0,98202857,,,312.0
85938,KEY_DOWN,Tab,f5d0def8-8aa9-4294-8518-400bef7d3ff8,text,,98202857,,,1208.0
86594,KEY_DOWN,,5db6e20c-8a91-4fc0-a4fe-37e7a26fd3e8,text,83.0,98202857,,,656.0
86818,KEY_DOWN,,5db6e20c-8a91-4fc0-a4fe-37e7a26fd3e8,text,7866.0,98202857,,,224.0
87050,KEY_DOWN,,5db6e20c-8a91-4fc0-a4fe-37e7a26fd3e8,text,341.0,98202857,,,232.0
88026,KEY_DOWN,Tab,5db6e20c-8a91-4fc0-a4fe-37e7a26fd3e8,text,,98202857,,,976.0
31983,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,460.0,98666584,,,
39474,KEY_DOWN,Backspace,3719d781-65d9-45ed-9d30-5ef63110d235,text,,98666584,,,7491.0
40821,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,460.0,98666584,,,1347.0
40962,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,385.0,98666584,,,141.0
41799,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,7887.0,98666584,,,837.0
42088,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,7935.0,98666584,,,289.0
42328,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,460.0,98666584,,,240.0
42513,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,229.0,98666584,,,185.0
42817,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,7887.0,98666584,,,304.0
43248,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,7935.0,98666584,,,431.0
43441,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,7935.0,98666584,,,193.0
44375,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,103.0,98666584,,,934.0
44651,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,229.0,98666584,,,276.0
45106,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,7935.0,98666584,,,455.0
45308,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,115.0,98666584,,,202.0
45762,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,229.0,98666584,,,454.0
46087,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,115.0,98666584,,,325.0
46310,KEY_DOWN,,3719d781-65d9-45ed-9d30-5ef63110d235,text,117.0,98666584,,,223.0
47221,KEY_DOWN,Tab,3719d781-65d9-45ed-9d30-5ef63110d235,text,,98666584,,,911.0
48061,KEY_DOWN,,681e9b0f-0a8e-4140-bb59-b746351925b0,text,104.0,98666584,,,840.0
48216,KEY_DOWN,,681e9b0f-0a8e-4140-bb59-b746351925b0,text,109.0,98666584,,,155.0
48494,KEY_DOWN,,681e9b0f-0a8e-4140-bb59-b746351925b0,text,118.0,98666584,,,278.0
48692,KEY_DOWN,,681e9b0f-0a8e-4140-bb59-b746351925b0,text,7692.0,98666584,,,198.0
48920,KEY_DOWN,Tab,681e9b0f-0a8e-4140-bb59-b746351925b0,text,,98666584,,,228.0
49920,KEY_DOWN,,f9d32b18-f0d7-49dc-b2d9-c4ed8c2599a6,text,70.0,98666584,,,1000.0
50867,KEY_DOWN,,f9d32b18-f0d7-49dc-b2d9-c4ed8c2599a6,text,110.0,98666584,,,947.0
51062,KEY_DOWN,,f9d32b18-f0d7-49dc-b2d9-c4ed8c2599a6,text,118.0,98666584,,,195.0
51804,KEY_DOWN,Backspace,f9d32b18-f0d7-49dc-b2d9-c4ed8c2599a6,text,,98666584,,,742.0
51934,KEY_DOWN,,f9d32b18-f0d7-49dc-b2d9-c4ed8c2599a6,text,1013.0,98666584,,,130.0
49564,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,71.0,98920046,,,
49772,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,70.0,98920046,,,208.0
51176,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,7857.0,98920046,,,1404.0
51580,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,70.0,98920046,,,404.0
51940,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,70.0,98920046,,,360.0
53968,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,7857.0,98920046,,,2028.0
54388,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,117.0,98920046,,,420.0
55772,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,7697.0,98920046,,,1384.0
56136,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,70.0,98920046,,,364.0
57108,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,70.0,98920046,,,972.0
57380,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,71.0,98920046,,,272.0
58464,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,351.0,98920046,,,1084.0
60004,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,117.0,98920046,,,1540.0
60464,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,7857.0,98920046,,,460.0
60936,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,71.0,98920046,,,472.0
61656,KEY_DOWN,,630a50a2-6d24-46ed-9362-5a7a445f1f8c,text,120.0,98920046,,,720.0
64200,KEY_DOWN,,c5f868b0-0990-4af4-ac8e-47202c133be8,text,1022.0,98920046,,,2544.0
64328,KEY_DOWN,,c5f868b0-0990-4af4-ac8e-47202c133be8,text,7841.0,98920046,,,128.0
65040,KEY_DOWN,,c5f868b0-0990-4af4-ac8e-47202c133be8,text,121.0,98920046,,,712.0
65200,KEY_DOWN,,c5f868b0-0990-4af4-ac8e-47202c133be8,text,230.0,98920046,,,160.0
65504,KEY_DOWN,Tab,c5f868b0-0990-4af4-ac8e-47202c133be8,text,,98920046,,,304.0
67568,KEY_DOWN,,fe153a5e-eb71-4636-9707-251943966136,text,1056.0,98920046,,,2064.0
67872,KEY_DOWN,,fe153a5e-eb71-4636-9707-251943966136,text,366.0,98920046,,,304.0
68176,KEY_DOWN,,fe153a5e-eb71-4636-9707-251943966136,text,7749.0,98920046,,,304.0
47193,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,1133.0,99115562,,,
47815,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,7817.0,99115562,,,622.0
49306,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,1133.0,99115562,,,1491.0
49402,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,319.0,99115562,,,96.0
50566,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,115.0,99115562,,,1164.0
51926,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,1133.0,99115562,,,1360.0
52729,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,1044.0,99115562,,,803.0
53286,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,115.0,99115562,,,557.0
53745,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,115.0,99115562,,,459.0
54269,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,70.0,99115562,,,524.0
54614,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,70.0,99115562,,,345.0
54926,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,7738.0,99115562,,,312.0
55596,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,115.0,99115562,,,670.0
55908,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,319.0,99115562,,,312.0
56187,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,100.0,99115562,,,279.0
56465,KEY_DOWN,,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,1133.0,99115562,,,278.0
56730,KEY_DOWN,Tab,6ae03785-7eeb-464c-94d2-3f5ff6f556ea,text,,99115562,,,265.0
57890,KEY_DOWN,,014eb663-755d-45db-8054-6b0d7751e3f1,text,7699.0,99115562,,,1160.0
58006,KEY_DOWN,,014eb663-755d-45db-8054-6b0d7751e3f1,text,519.0,99115562,,,116.0
58301,KEY_DOWN,,014eb663-755d-45db-8054-6b0d7751e3f1,text,7832.0,99115562,,,295.0
58358,KEY_DOWN,,014eb663-755d-45db-8054-6b0d7751e3f1,text,122.0,99115562,,,57.0
58648,KEY_DOWN,Tab,014eb663-755d-45db-8054-6b0d7751e3f1,text,,99115562,,,290.0
60217,KEY_DOWN,,8dc6a47a-913d-4ae7-9b9b-afa5a453e623,text,103.0,99115562,,,1569.0
60742,KEY_DOWN,,8dc6a47a-913d-4ae7-9b9b-afa5a453e623,text,1124.0,99115562,,,525.0
63102,KEY_DOWN,,8dc6a47a-913d-4ae7-9b9b-afa5a453e623,text,7808.0,99115562,,,2360.0
50961,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,112.0,99239641,,,
51152,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,296.0,99239641,,,191.0
52646,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,1062.0,99239641,,,1494.0
52828,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,1062.0,99239641,,,182.0
54465,KEY_DOWN,,617023d4-ec28-494a-8bc2-2f5678a7f7c0,text,102.0,99239641,,,1637.0
